Année,Numéro,Département,Code INSEE,Nom de la commune,Date de première alerte,Surface parcourue (m2),Surface forêt (m2),Surface maquis garrigues (m2),Autres surfaces naturelles hors forêt (m2),Surfaces agricoles (m2),Autres surfaces (m2),Surface autres terres boisées (m2),Surfaces non boisées naturelles (m2),Surfaces non boisées artificialisées (m2),Surfaces non boisées (m2),Précision des surfaces,Type de peuplement,Nature,Décès ou bâtiments touchés,Nombre de décès,Nombre de bâtiments totalement détruits,Nombre de bâtiments partiellement détruits,Précision de la donnée
1980,595,13,13055,Marseille,1980-04-09 13:48:00,3000,1410,1440,0,,,,,,150,,,,,,,,
1980,602,13,13051,Lançon-Provence,1980-04-09 13:54:00,35000,16450,16800,0,,,,,,1750,,,,,,,,
1980,2752,34,34172,Montpellier,1980-04-09 14:15:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1980,3473,84,84126,Séguret,1980-04-09 16:00:00,181000,85070,86880,0,,,,,,9050,,,Involontaire (travaux),,,,,
1980,509,11,11006,Albas,1980-04-09 20:00:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1980,290,07,07156,Meyras,1980-04-09 20:15:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1980,2855,66,66190,Salses-le-Château,1980-04-09 23:00:00,14000,6580,6720,0,,,,,,700,,1.0,,,,,,
1980,105,06,06064,Gattières,1980-04-10 10:36:00,4000,1880,1920,0,,,,,,200,,,Involontaire (travaux),,,,,
1980,2863,66,66045,Catllar,1980-04-10 13:00:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1980,291,07,07116,Labégude,1980-04-10 13:30:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1980,3145,83,83069,Hyères,1980-04-10 14:29:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,603,13,13082,Rognes,1980-04-10 14:36:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,293,07,07156,Meyras,1980-04-10 15:00:00,20000,9400,9600,0,,,,,,1000,,1.0,Involontaire (travaux),,,,,
1980,604,13,13102,Saint-Victoret,1980-04-10 15:46:00,2000,940,960,0,,,,,,100,,,,,,,,
1980,2819,48,48053,Cubières,1980-04-10 16:00:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1980,292,07,07200,Le Roux,1980-04-10 20:00:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1980,2436,30,30105,Dourbies,1980-04-10 20:20:00,30000,14100,14400,0,,,,,,1500,,5.0,,,,,,
1980,3146,83,83048,La Croix-Valmer,1980-04-10 23:00:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1980,2438,30,30339,Valleraugue,1980-04-11 10:00:00,20000,9400,9600,0,,,,,,1000,,6.0,Involontaire (travaux),,,,,
1980,510,11,11253,Montolieu,1980-04-11 10:40:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1980,117,06,06148,Tourrettes-sur-Loup,1980-04-11 10:50:00,80000,37600,38400,0,,,,,,4000,,,,,,,,
1980,2433,30,30076,Cavillargues,1980-04-11 12:30:00,12000,5640,5760,0,,,,,,600,,1.0,Involontaire (travaux),,,,,
1980,294,07,07192,Rochepaule,1980-04-11 13:00:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1980,3147,83,83023,Brignoles,1980-04-11 14:19:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,2439,30,30264,Saint-Jean-de-Ceyrargues,1980-04-11 15:15:00,60000,28200,28800,0,,,,,,3000,,1.0,,,,,,
1980,3148,83,83030,Camps-la-Source,1980-04-11 15:41:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1980,2434,30,30153,Malons-et-Elze,1980-04-11 15:45:00,100000,47000,48000,0,,,,,,5000,,6.0,Involontaire (travaux),,,,,
1980,2435,30,30205,Pougnadoresse,1980-04-11 16:00:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1980,2440,30,30026,Avèze,1980-04-11 17:00:00,10000,4700,4800,0,,,,,,500,,1.0,Involontaire (travaux),,,,,
1980,295,07,07202,Sablières,1980-04-11 17:00:00,150000,70500,72000,0,,,,,,7500,,1.0,,,,,,
1980,2867,66,66113,Montbolo,1980-04-11 18:25:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1980,3149,83,83023,Brignoles,1980-04-11 21:05:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,2789,48,48028,Les Bondons,1980-04-12 00:00:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1980,2444,30,30022,Aujac,1980-04-12 10:00:00,2560000,1203200,1228800,0,,,,,,128000,,,,,,,,
1980,2859,66,66107,Maury,1980-04-12 10:30:00,3000,1410,1440,0,,,,,,150,,1.0,,,,,,
1980,113,06,06075,Levens,1980-04-12 11:10:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1980,2864,66,66022,Boule-d'Amont,1980-04-12 11:45:00,20000,9400,9600,0,,,,,,1000,,1.0,Accidentelle,,,,,
1980,297,07,07258,Saint-Julien-Vocance,1980-04-12 12:00:00,300000,141000,144000,0,,,,,,15000,,,Involontaire (travaux),,,,,
1980,2437,30,30302,Saint-Victor-la-Coste,1980-04-12 12:10:00,4000,1880,1920,0,,,,,,200,,1.0,,,,,,
1980,596,13,13055,Marseille,1980-04-12 12:42:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1980,296,07,07124,Lafarre,1980-04-12 13:00:00,1000,470,480,0,,,,,,50,,,Involontaire (travaux),,,,,
1980,605,13,13107,Simiane-Collongue,1980-04-12 13:17:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1980,2791,48,48148,Saint-Étienne-Vallée-Française,1980-04-12 13:30:00,50000,23500,24000,0,,,,,,2500,,,Involontaire (travaux),,,,,
1980,299,07,07191,Rochemaure,1980-04-12 13:30:00,50000,23500,24000,0,,,,,,2500,,,Involontaire (travaux),,,,,
1980,2794,48,48034,La Canourgue,1980-04-12 15:00:00,90000,42300,43200,0,,,,,,4500,,,,,,,,
1980,298,07,07098,Gourdon,1980-04-12 16:00:00,20000,9400,9600,0,,,,,,1000,,1.0,Involontaire (travaux),,,,,
1980,3474,84,84101,La Roque-sur-Pernes,1980-04-12 16:15:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1980,2441,30,30151,Lussan,1980-04-12 17:10:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1980,103,06,06018,Biot,1980-04-12 17:51:00,2000,940,960,0,,,,,,100,,,,,,,,
1980,2751,34,34019,Avène,1980-04-12 22:32:00,70000,32900,33600,0,,,,,,3500,,1.0,,,,,,
1980,301,07,07202,Sablières,1980-04-13 04:00:00,340000,159800,163200,0,,,,,,17000,,,,,,,,
1980,300,07,07029,Beaumont,1980-04-13 11:00:00,30000,14100,14400,0,,,,,,1500,,1.0,Involontaire (travaux),,,,,
1980,303,07,07112,Labastide-sur-Bésorgues,1980-04-13 11:00:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1980,3150,83,83100,Puget-Ville,1980-04-13 11:32:00,25000,11750,12000,0,,,,,,1250,,1.0,,,,,,
1980,2858,66,66107,Maury,1980-04-13 12:00:00,12000,5640,5760,0,,,,,,600,,1.0,Involontaire (travaux),,,,,
1980,606,13,13001,Aix-en-Provence,1980-04-13 12:07:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,2750,34,34328,Vendémian,1980-04-13 15:02:00,70000,32900,33600,0,,,,,,3500,,1.0,,,,,,
1980,2442,30,30163,Mauressargues,1980-04-13 16:00:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1980,302,07,07143,Limony,1980-04-13 16:00:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1980,3151,83,83100,Puget-Ville,1980-04-13 16:00:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1980,107,06,06060,Falicon,1980-04-13 16:33:00,8000,3760,3840,0,,,,,,400,,,,,,,,
1980,1718,2B,2B042,Borgo,1980-04-13 17:10:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1980,2790,48,48162,Saint-Julien-d'Arpaon,1980-04-13 21:00:00,50000,23500,24000,0,,,,,,2500,,,,,,,,
1980,3152,83,83033,Carnoules,1980-04-14 00:05:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,2792,48,48148,Saint-Étienne-Vallée-Française,1980-04-14 00:30:00,350000,164500,168000,0,,,,,,17500,,,,,,,,
1980,304,07,07153,Mayres,1980-04-14 13:00:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1980,2443,30,30007,Alès,1980-04-14 13:15:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,109,06,06006,Aspremont,1980-04-14 15:16:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1980,955,2A,2A272,Sartène,1980-04-14 15:40:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,106,06,06006,Aspremont,1980-04-15 02:34:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1980,954,2A,2A272,Sartène,1980-04-15 15:30:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,956,2A,2A211,Petreto-Bicchisano,1980-04-15 20:25:00,8000,3760,3840,0,,,,,,400,,,,,,,,
1980,3153,83,83121,Salernes,1980-04-20 07:45:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,3154,83,83023,Brignoles,1980-04-20 10:14:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1980,3475,84,84025,Cabrières-d'Avignon,1980-04-20 13:00:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1980,3155,83,83136,Le Thoronet,1980-04-20 13:24:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1980,3156,83,83017,Belgentier,1980-04-20 14:15:00,1000,470,480,0,,,,,,50,,3.0,Involontaire (travaux),,,,,
1980,3159,83,83058,Flayosc,1980-04-20 14:35:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,3158,83,83144,La Valette-du-Var,1980-04-20 14:40:00,1000,470,480,0,,,,,,50,,3.0,,,,,,
1980,626,13,13005,Aubagne,1980-04-20 14:45:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,3160,83,83050,Draguignan,1980-04-20 15:00:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1980,3157,83,83026,Cabasse,1980-04-20 15:10:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1980,3161,83,83050,Draguignan,1980-04-20 16:18:00,25000,11750,12000,0,,,,,,1250,,,,,,,,
1980,1745,2B,2B109,Farinole,1980-04-20 20:10:00,2000,940,960,0,,,,,,100,,,,,,,,
1980,957,2A,2A247,Porto-Vecchio,1980-04-20 23:15:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,607,13,13022,Cassis,1980-04-21 11:31:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,2860,66,66030,Calce,1980-04-22 11:30:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1980,939,13,13001,Aix-en-Provence,1980-04-22 13:14:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1980,2862,66,66190,Salses-le-Château,1980-04-22 18:30:00,15000,7050,7200,0,,,,,,750,,1.0,,,,,,
1980,608,13,13048,Jouques,1980-04-23 09:09:00,1000,470,480,0,,,,,,50,,,Involontaire (particulier),,,,,
1980,3163,83,83097,Pourrières,1980-04-23 12:20:00,1000,470,480,0,,,,,,50,,1.0,Accidentelle,,,,,
1980,3162,83,83072,Lorgues,1980-04-23 13:05:00,5000,2350,2400,0,,,,,,250,,,Involontaire (travaux),,,,,
1980,597,13,13106,Septèmes-les-Vallons,1980-04-23 14:41:00,2000,940,960,0,,,,,,100,,,Involontaire (particulier),,,,,
1980,958,2A,2A004,Ajaccio,1980-04-23 15:38:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,3164,83,83023,Brignoles,1980-04-23 18:15:00,3000,1410,1440,0,,,,,,150,,1.0,,,,,,
1980,305,07,07058,Chassiers,1980-04-24 11:30:00,15000,7050,7200,0,,,,,,750,,1.0,,,,,,
1980,2288,2B,2B059,Canavaggia,1980-04-24 13:00:00,70000,32900,33600,0,,,,,,3500,,,,,,,,
1980,609,13,13119,Carnoux-en-Provence,1980-04-24 17:00:00,4000,1880,1920,0,,,,,,200,,5.0,,,,,,
1980,2861,66,66230,Vinça,1980-04-24 17:30:00,18000,8460,8640,0,,,,,,900,,1.0,Involontaire (travaux),,,,,
1980,610,13,13033,Ensuès-la-Redonne,1980-04-24 18:10:00,250000,117500,120000,0,,,,,,12500,,,,,,,,
1980,2873,66,66143,Planèzes,1980-04-24 20:00:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1980,2795,48,48152,Saint-Frézal-de-Ventalon,1980-04-24 23:15:00,83000,39010,39840,0,,,,,,4150,,1.0,,,,,,
1980,2650,34,34071,Ceilhes-et-Rocozels,1980-04-25 13:00:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1980,2919,66,66053,Collioure,1980-04-25 14:00:00,2000,940,960,0,,,,,,100,,1.0,,,,,,
1980,3165,83,83097,Pourrières,1980-04-25 17:15:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,2445,30,30291,Saint-Paul-la-Coste,1980-04-25 17:45:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1980,2651,34,34071,Ceilhes-et-Rocozels,1980-04-25 18:00:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1980,2870,66,66187,Saint-Paul-de-Fenouillet,1980-04-25 18:30:00,5000,2350,2400,0,,,,,,250,,1.0,Involontaire (travaux),,,,,
1980,306,07,07132,Largentière,1980-04-25 19:45:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (particulier),,,,,
1980,598,13,13071,Les Pennes-Mirabeau,1980-04-25 22:31:00,2000,940,960,0,,,,,,100,,,,,,,,
1980,2446,30,30010,Anduze,1980-04-26 13:40:00,60000,28200,28800,0,,,,,,3000,,1.0,,,,,,
1980,2743,34,34067,Cazilhac,1980-04-26 14:04:00,15000,7050,7200,0,,,,,,750,,1.0,,,,,,
1980,3477,84,84049,Gigondas,1980-04-26 14:45:00,50000,23500,24000,0,,,,,,2500,,1.0,Malveillance,,,,,
1980,612,13,13079,Puyloubier,1980-04-26 15:10:00,25000,11750,12000,0,,,,,,1250,,,,,,,,
1980,2447,30,30027,Bagard,1980-04-26 15:10:00,15000,7050,7200,0,,,,,,750,,1.0,,,,,,
1980,3166,83,83129,Six-Fours-les-Plages,1980-04-26 15:20:00,2000,940,960,0,,,,,,100,,6.0,Involontaire (travaux),,,,,
1980,611,13,13001,Aix-en-Provence,1980-04-26 15:31:00,50000,23500,24000,0,,,,,,2500,,,,,,,,
1980,511,11,11124,Durban-Corbières,1980-04-26 17:12:00,200000,94000,96000,0,,,,,,10000,,1.0,,,,,,
1980,628,13,13071,Les Pennes-Mirabeau,1980-04-27 13:46:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,1764,2B,2B037,Biguglia,1980-04-27 14:50:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,3167,83,83016,Le Beausset,1980-04-27 15:00:00,1000,470,480,0,,,,,,50,,6.0,,,,,,
1980,959,2A,2A330,Ucciani,1980-04-27 15:15:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1980,960,2A,2A247,Porto-Vecchio,1980-04-27 23:52:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,3168,83,83037,La Celle,1980-04-28 13:30:00,1000,470,480,0,,,,,,50,,3.0,Involontaire (travaux),,,,,
1980,3476,84,84078,Mondragon,1980-04-28 14:15:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1980,307,07,07156,Meyras,1980-04-28 15:00:00,100000,47000,48000,0,,,,,,5000,,1.0,Involontaire (travaux),,,,,
1980,2869,66,66187,Saint-Paul-de-Fenouillet,1980-04-28 18:30:00,2000,940,960,0,,,,,,100,,1.0,Involontaire (travaux),,,,,
1980,308,07,07132,Largentière,1980-04-28 20:50:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (particulier),,,,,
1980,2649,34,34293,La Salvetat-sur-Agout,1980-04-29 02:00:00,110000,51700,52800,0,,,,,,5500,,5.0,,,,,,
1980,309,07,07202,Sablières,1980-04-29 10:00:00,60000,28200,28800,0,,,,,,3000,,1.0,,,,,,
1980,2749,34,34170,Montouliers,1980-04-29 12:30:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1980,2797,48,48034,La Canourgue,1980-04-29 14:00:00,154000,72380,73920,0,,,,,,7700,,5.0,Involontaire (travaux),,,,,
1980,310,07,07267,Saint-Martial,1980-04-29 19:00:00,40000,18800,19200,0,,,,,,2000,,,Involontaire (travaux),,,,,
1980,2798,48,48034,La Canourgue,1980-04-30 10:00:00,152000,71440,72960,0,,,,,,7600,,5.0,Involontaire (travaux),,,,,
1980,2448,30,30031,La Bastide-d'Engras,1980-04-30 17:00:00,7000,3290,3360,0,,,,,,350,,1.0,,,,,,
1980,3169,83,83118,Saint-Raphaël,1980-05-01 00:10:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,3170,83,83039,Châteauvert,1980-05-01 12:00:00,7000,3290,3360,0,,,,,,350,,5.0,Involontaire (travaux),,,,,
1980,312,07,07202,Sablières,1980-05-01 13:30:00,2198000,1033060,1055040,0,,,,,,109900,,1.0,,,,,,
1980,2449,30,30154,Mandagout,1980-05-01 16:25:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1980,2868,66,66187,Saint-Paul-de-Fenouillet,1980-05-01 20:00:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,311,07,07025,Barnas,1980-05-01 23:00:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1980,2652,34,34099,Ferrières-les-Verreries,1980-05-02 00:05:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1980,104,06,06101,Rigaud,1980-05-02 13:11:00,3000,1410,1440,0,,,,,,150,,,,,,,,
1980,2450,30,30114,Fontanès,1980-05-02 15:10:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1980,512,11,11305,Quintillan,1980-05-02 17:00:00,40000,18800,19200,0,,,,,,2000,,1.0,,,,,,
1980,313,07,07121,Lachapelle-Graillouse,1980-05-02 17:30:00,7000,3290,3360,0,,,,,,350,,,,,,,,
1980,2872,66,66026,Brouilla,1980-05-02 19:30:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1980,617,13,13024,Charleval,1980-05-03 12:43:00,1000,470,480,0,,,,,,50,,,Accidentelle,,,,,
1980,3171,83,83033,Carnoules,1980-05-03 15:35:00,1000,470,480,0,,,,,,50,,1.0,Malveillance,,,,,
1980,2451,30,30132,La Grand-Combe,1980-05-03 17:00:00,8000,3760,3840,0,,,,,,400,,5.0,,,,,,
1980,618,13,13071,Les Pennes-Mirabeau,1980-05-03 18:05:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,2796,48,48020,Bassurels,1980-05-03 19:30:00,300000,141000,144000,0,,,,,,15000,,1.0,,,,,,
1980,2799,48,48034,La Canourgue,1980-05-03 21:00:00,10000,4700,4800,0,,,,,,500,,,Involontaire (travaux),,,,,
1980,621,13,13107,Simiane-Collongue,1980-05-10 09:20:00,2000,940,960,0,,,,,,100,,,,,,,,
1980,622,13,13041,Gardanne,1980-05-10 13:15:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,3478,84,84019,Bollène,1980-05-10 14:00:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,513,11,11363,Saint-Pierre-des-Champs,1980-05-10 18:00:00,120000,56400,57600,0,,,,,,6000,,1.0,,,,,,
1980,2452,30,30132,La Grand-Combe,1980-05-11 15:50:00,3000,1410,1440,0,,,,,,150,,,,,,,,
1980,314,07,07322,Thueyts,1980-05-12 15:30:00,3000,1410,1440,0,,,,,,150,,1.0,,,,,,
1980,614,13,13055,Marseille,1980-05-12 17:00:00,20000,9400,9600,0,,,,,,1000,,,Involontaire (particulier),,,,,
1980,315,07,07284,Saint-Pierre-Saint-Jean,1980-05-12 17:30:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1980,514,11,11185,Lagrasse,1980-05-18 17:00:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1980,316,07,07112,Labastide-sur-Bésorgues,1980-05-18 18:00:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1980,2453,30,30141,Laudun,1980-05-19 12:45:00,30000,14100,14400,0,,,,,,1500,,1.0,Involontaire (travaux),,,,,
1980,2653,34,34095,Fabrègues,1980-05-19 22:15:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,515,11,11071,Cascastel-des-Corbières,1980-05-20 19:30:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1980,619,13,13056,Martigues,1980-05-21 13:40:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (particulier),,,,,
1980,615,13,13055,Marseille,1980-05-21 16:20:00,2000,940,960,0,,,,,,100,,,,,,,,
1980,2454,30,30157,Mars,1980-05-23 11:00:00,10000,4700,4800,0,,,,,,500,,6.0,,,,,,
1980,623,13,13071,Les Pennes-Mirabeau,1980-05-24 17:20:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (particulier),,,,,
1980,624,13,13092,Saint-Chamas,1980-05-24 19:12:00,3000,1410,1440,0,,,,,,150,,,,,,,,
1980,2878,66,66016,Banyuls-sur-Mer,1980-05-27 10:00:00,3000,1410,1440,0,,,,,,150,,1.0,,,,,,
1980,625,13,13112,Velaux,1980-05-30 13:13:00,5000,2350,2400,0,,,,,,250,,,Accidentelle,,,,,
1980,631,13,13055,Marseille,1980-05-30 13:38:00,1000,470,480,0,,,,,,50,,5.0,,,,,,
1980,3172,83,83011,Bargemon,1980-05-31 14:40:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,620,13,13107,Simiane-Collongue,1980-05-31 23:50:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1980,317,07,07284,Saint-Pierre-Saint-Jean,1980-06-01 13:00:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1980,638,13,13102,Saint-Victoret,1980-06-01 13:24:00,1000,470,480,0,,,,,,50,,,Involontaire (travaux),,,,,
1980,3173,83,83050,Draguignan,1980-06-01 15:00:00,3000,1410,1440,0,,,,,,150,,,,,,,,
1980,639,13,13048,Jouques,1980-06-01 17:33:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,2663,34,34187,Olargues,1980-06-01 18:45:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1980,1013,2B,2B148,Lucciana,1980-06-02 11:55:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1980,629,13,13055,Marseille,1980-06-02 13:10:00,1000,470,480,0,,,,,,50,,5.0,,,,,,
1980,640,13,13042,Gémenos,1980-06-02 13:15:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,616,13,13055,Marseille,1980-06-02 14:09:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1980,2747,34,34188,Olmet-et-Villecun,1980-06-02 14:56:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1980,641,13,13077,Port-de-Bouc,1980-06-02 15:54:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1980,3174,83,83042,Cogolin,1980-06-02 17:05:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1980,961,2A,2A362,Zonza,1980-06-03 15:00:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,3175,83,83134,Taradeau,1980-06-03 15:30:00,8000,3760,3840,0,,,,,,400,,3.0,,,,,,
1980,642,13,13095,Saint-Marc-Jaumegarde,1980-06-03 16:30:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,2877,66,66016,Banyuls-sur-Mer,1980-06-04 11:50:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,643,13,13113,Venelles,1980-06-05 17:04:00,6000,2820,2880,0,,,,,,300,,,,,,,,
1980,2800,48,48020,Bassurels,1980-06-05 18:30:00,600000,282000,288000,0,,,,,,30000,,5.0,,,,,,
1980,645,13,13055,Marseille,1980-06-05 18:34:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1980,2875,66,66071,Estagel,1980-06-05 19:00:00,7000,3290,3360,0,,,,,,350,,1.0,,,,,,
1980,2455,30,30035,Belvézet,1980-06-06 14:30:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1980,644,13,13113,Venelles,1980-06-06 17:18:00,2000,940,960,0,,,,,,100,,,,,,,,
1980,318,07,07199,Rosières,1980-06-09 00:05:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1980,319,07,07147,Malarce-sur-la-Thines,1980-06-09 16:55:00,1000,470,480,0,,,,,,50,,1.0,Naturelle,,,,,
1980,2456,30,30288,Saint-Nazaire,1980-06-09 20:00:00,1000,470,480,0,,,,,,50,,1.0,Accidentelle,,,,,
1980,2457,30,30284,Saint-Martin-de-Valgalgues,1980-06-11 17:30:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1980,635,13,13055,Marseille,1980-06-11 17:58:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,2458,30,30167,Meyrannes,1980-06-12 10:45:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1980,636,13,13055,Marseille,1980-06-12 13:23:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,630,13,13001,Aix-en-Provence,1980-06-12 16:27:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,632,13,13055,Marseille,1980-06-12 17:50:00,1000,470,480,0,,,,,,50,,,Naturelle,,,,,
1980,633,13,13005,Aubagne,1980-06-13 02:29:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,646,13,13103,Salon-de-Provence,1980-06-14 01:14:00,1000,470,480,0,,,,,,50,,,Accidentelle,,,,,
1980,940,13,13071,Les Pennes-Mirabeau,1980-06-14 12:28:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,637,13,13055,Marseille,1980-06-14 12:53:00,30000,14100,14400,0,,,,,,1500,,,,,,,,
1980,2459,30,30080,Chamborigaud,1980-06-14 13:30:00,10000,4700,4800,0,,,,,,500,,5.0,,,,,,
1980,1707,2B,2B009,Aléria,1980-06-14 13:30:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,2460,30,30010,Anduze,1980-06-14 18:15:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1980,320,07,07153,Mayres,1980-06-14 21:00:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1980,634,13,13053,Mallemort,1980-06-15 12:15:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,647,13,13028,La Ciotat,1980-06-16 11:14:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,1719,2B,2B050,Calvi,1980-06-16 16:15:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,1757,2B,2B341,Venaco,1980-06-17 10:00:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,661,13,13055,Marseille,1980-06-17 15:44:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,648,13,13055,Marseille,1980-06-17 18:32:00,6000,2820,2880,0,,,,,,300,,,,,,,,
1980,649,13,13092,Saint-Chamas,1980-06-18 09:21:00,3000,1410,1440,0,,,,,,150,,,Malveillance,,,,,
1980,650,13,13092,Saint-Chamas,1980-06-18 15:49:00,1000,470,480,0,,,,,,50,,,Malveillance,,,,,
1980,652,13,13083,Rognonas,1980-06-19 11:09:00,1000,470,480,0,,,,,,50,,,,,,,,
1980,840,13,13092,Saint-Chamas,1980-06-19 13:03:00,5000,2350,2400,0,,,,,,250,,,Accidentelle,,,,,
